"","GO.ID","Term","Annotated","Significant","Expected","classicFisher"
"2101","GO:0034755","iron ion transmembrane transport",19,1,0.42,"0.34353"
"2102","GO:0035442","dipeptide transmembrane transport",19,1,0.42,"0.34353"
"2103","GO:0036119","response to platelet-derived growth factor",19,1,0.42,"0.34353"
"2104","GO:0042938","dipeptide transport",19,1,0.42,"0.34353"
"2105","GO:0043268","positive regulation of potassium ion transport",19,1,0.42,"0.34353"
"2106","GO:0048506","regulation of timing of meristematic phase transition",19,1,0.42,"0.34353"
"2107","GO:0048509","regulation of meristem development",19,1,0.42,"0.34353"
"2108","GO:0048510","regulation of timing of transition from vegetative to reproductive phase",19,1,0.42,"0.34353"
"2109","GO:0048566","embryonic digestive tract development",19,1,0.42,"0.34353"
"2110","GO:0051291","protein heterooligomerization",19,1,0.42,"0.34353"
"2111","GO:0051546","keratinocyte migration",19,1,0.42,"0.34353"
"2112","GO:0060333","type II interferon-mediated signaling pathway",19,1,0.42,"0.34353"
"2113","GO:0060982","coronary artery morphogenesis",19,1,0.42,"0.34353"
"2114","GO:0070207","protein homotrimerization",19,1,0.42,"0.34353"
"2115","GO:0070297","regulation of phosphorelay signal transduction system",19,1,0.42,"0.34353"
"2116","GO:0070298","negative regulation of phosphorelay signal transduction system",19,1,0.42,"0.34353"
"2117","GO:0086010","membrane depolarization during action potential",19,1,0.42,"0.34353"
"2118","GO:0090083","regulation of inclusion body assembly",19,1,0.42,"0.34353"
"2119","GO:0097066","response to thyroid hormone",19,1,0.42,"0.34353"
"2120","GO:0099150","regulation of postsynaptic specialization assembly",19,1,0.42,"0.34353"
"2121","GO:0099151","regulation of postsynaptic density assembly",19,1,0.42,"0.34353"
"2122","GO:0099590","neurotransmitter receptor internalization",19,1,0.42,"0.34353"
"2123","GO:0050728","negative regulation of inflammatory response",95,3,2.08,"0.34518"
"2124","GO:0060996","dendritic spine development",95,3,2.08,"0.34518"
"2125","GO:0043434","response to peptide hormone",346,9,7.57,"0.34677"
"2126","GO:0006110","regulation of glycolytic process",56,2,1.23,"0.34779"
"2127","GO:0006487","protein N-linked glycosylation",56,2,1.23,"0.34779"
"2128","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",1176,28,25.75,"0.34807"
"2129","GO:0030010","establishment of cell polarity",178,5,3.9,"0.35060"
"2130","GO:1902531","regulation of intracellular signal transduction",1266,30,27.72,"0.35063"
"2131","GO:0044000","movement in host",220,6,4.82,"0.35114"
"2132","GO:0030099","myeloid cell differentiation",305,8,6.68,"0.35211"
"2133","GO:0060972","left/right pattern formation",137,4,3,"0.35255"
"2134","GO:0050804","modulation of chemical synaptic transmission",348,9,7.62,"0.35296"
"2135","GO:0099177","regulation of trans-synaptic signaling",348,9,7.62,"0.35296"
"2136","GO:0009247","glycolipid biosynthetic process",57,2,1.25,"0.35575"
"2137","GO:0030859","polarized epithelial cell differentiation",57,2,1.25,"0.35575"
"2138","GO:0042743","hydrogen peroxide metabolic process",57,2,1.25,"0.35575"
"2139","GO:0046596","regulation of viral entry into host cell",57,2,1.25,"0.35575"
"2140","GO:0048846","axon extension involved in axon guidance",57,2,1.25,"0.35575"
"2141","GO:1902284","neuron projection extension involved in neuron projection guidance",57,2,1.25,"0.35575"
"2142","GO:0006857","oligopeptide transport",20,1,0.44,"0.35792"
"2143","GO:0010464","regulation of mesenchymal cell proliferation",20,1,0.44,"0.35792"
"2144","GO:0010765","positive regulation of sodium ion transport",20,1,0.44,"0.35792"
"2145","GO:0016199","axon midline choice point recognition",20,1,0.44,"0.35792"
"2146","GO:0035006","melanization defense response",20,1,0.44,"0.35792"
"2147","GO:0035672","oligopeptide transmembrane transport",20,1,0.44,"0.35792"
"2148","GO:0038128","ERBB2 signaling pathway",20,1,0.44,"0.35792"
"2149","GO:0050650","chondroitin sulfate proteoglycan biosynthetic process",20,1,0.44,"0.35792"
"2150","GO:0060251","regulation of glial cell proliferation",20,1,0.44,"0.35792"
"2151","GO:0095500","acetylcholine receptor signaling pathway",20,1,0.44,"0.35792"
"2152","GO:0099637","neurotransmitter receptor transport",20,1,0.44,"0.35792"
"2153","GO:0150117","positive regulation of cell-substrate junction organization",20,1,0.44,"0.35792"
"2154","GO:1904478","regulation of intestinal absorption",20,1,0.44,"0.35792"
"2155","GO:2000404","regulation of T cell migration",20,1,0.44,"0.35792"
"2156","GO:2000463","positive regulation of excitatory postsynaptic potential",20,1,0.44,"0.35792"
"2157","GO:1901699","cellular response to nitrogen compound",523,13,11.45,"0.35924"
"2158","GO:0048871","multicellular organismal-level homeostasis",524,13,11.47,"0.36179"
"2159","GO:0050792","regulation of viral process",139,4,3.04,"0.36252"
"2160","GO:0070588","calcium ion transmembrane transport",181,5,3.96,"0.36365"
"2161","GO:0001756","somitogenesis",58,2,1.27,"0.36368"
"2162","GO:0002090","regulation of receptor internalization",58,2,1.27,"0.36368"
"2163","GO:0019098","reproductive behavior",58,2,1.27,"0.36368"
"2164","GO:0032507","maintenance of protein location in cell",58,2,1.27,"0.36368"
"2165","GO:0043954","cellular component maintenance",58,2,1.27,"0.36368"
"2166","GO:0045123","cellular extravasation",58,2,1.27,"0.36368"
"2167","GO:0061371","determination of heart left/right asymmetry",58,2,1.27,"0.36368"
"2168","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle",58,2,1.27,"0.36368"
"2169","GO:0050777","negative regulation of immune response",352,9,7.71,"0.36539"
"2170","GO:0044283","small molecule biosynthetic process",484,12,10.6,"0.37104"
"2171","GO:0001938","positive regulation of endothelial cell proliferation",59,2,1.29,"0.37158"
"2172","GO:0008016","regulation of heart contraction",59,2,1.29,"0.37158"
"2173","GO:0032535","regulation of cellular component size",354,9,7.75,"0.37162"
"2174","GO:0006677","glycosylceramide metabolic process",21,1,0.46,"0.37200"
"2175","GO:0007597","blood coagulation, intrinsic pathway",21,1,0.46,"0.37200"
"2176","GO:0016198","axon choice point recognition",21,1,0.46,"0.37200"
"2177","GO:0019432","triglyceride biosynthetic process",21,1,0.46,"0.37200"
"2178","GO:0030279","negative regulation of ossification",21,1,0.46,"0.37200"
"2179","GO:0031167","rRNA methylation",21,1,0.46,"0.37200"
"2180","GO:0036296","response to increased oxygen levels",21,1,0.46,"0.37200"
"2181","GO:0045056","transcytosis",21,1,0.46,"0.37200"
"2182","GO:0045663","positive regulation of myoblast differentiation",21,1,0.46,"0.37200"
"2183","GO:0045668","negative regulation of osteoblast differentiation",21,1,0.46,"0.37200"
"2184","GO:0048367","shoot system development",21,1,0.46,"0.37200"
"2185","GO:0048873","homeostasis of number of cells within a tissue",21,1,0.46,"0.37200"
"2186","GO:0051446","positive regulation of meiotic cell cycle",21,1,0.46,"0.37200"
"2187","GO:0060055","angiogenesis involved in wound healing",21,1,0.46,"0.37200"
"2188","GO:0060391","positive regulation of SMAD protein signal transduction",21,1,0.46,"0.37200"
"2189","GO:0061037","negative regulation of cartilage development",21,1,0.46,"0.37200"
"2190","GO:0071636","positive regulation of transforming growth factor beta production",21,1,0.46,"0.37200"
"2191","GO:2000069","regulation of post-embryonic root development",21,1,0.46,"0.37200"
"2192","GO:2000280","regulation of root development",21,1,0.46,"0.37200"
"2193","GO:2000648","positive regulation of stem cell proliferation",21,1,0.46,"0.37200"
"2194","GO:0060271","cilium assembly",311,8,6.81,"0.37203"
"2195","GO:0001817","regulation of cytokine production",441,11,9.65,"0.37249"
"2196","GO:0042445","hormone metabolic process",141,4,3.09,"0.37249"
"2197","GO:0032101","regulation of response to external stimulus",836,20,18.3,"0.37303"
"2198","GO:0031346","positive regulation of cell projection organization",355,9,7.77,"0.37474"
"2199","GO:0001843","neural tube closure",100,3,2.19,"0.37512"
"2200","GO:0014020","primary neural tube formation",100,3,2.19,"0.37512"
"2201","GO:0009101","glycoprotein biosynthetic process",269,7,5.89,"0.37542"
"2202","GO:0031099","regeneration",184,5,4.03,"0.37672"
"2203","GO:0050867","positive regulation of cell activation",356,9,7.79,"0.37787"
"2204","GO:0003143","embryonic heart tube morphogenesis",60,2,1.31,"0.37943"
"2205","GO:0014909","smooth muscle cell migration",60,2,1.31,"0.37943"
"2206","GO:0021766","hippocampus development",60,2,1.31,"0.37943"
"2207","GO:0001935","endothelial cell proliferation",101,3,2.21,"0.38108"
"2208","GO:0009914","hormone transport",228,6,4.99,"0.38245"
"2209","GO:0016032","viral process",402,10,8.8,"0.38555"
"2210","GO:0001702","gastrulation with mouth forming second",22,1,0.48,"0.38577"
"2211","GO:0001752","compound eye photoreceptor fate commitment",22,1,0.48,"0.38577"
"2212","GO:0005979","regulation of glycogen biosynthetic process",22,1,0.48,"0.38577"
"2213","GO:0009873","ethylene-activated signaling pathway",22,1,0.48,"0.38577"
"2214","GO:0016102","diterpenoid biosynthetic process",22,1,0.48,"0.38577"
"2215","GO:0016188","synaptic vesicle maturation",22,1,0.48,"0.38577"
"2216","GO:0023019","signal transduction involved in regulation of gene expression",22,1,0.48,"0.38577"
"2217","GO:0030277","maintenance of gastrointestinal epithelium",22,1,0.48,"0.38577"
"2218","GO:0040020","regulation of meiotic nuclear division",22,1,0.48,"0.38577"
"2219","GO:0042706","eye photoreceptor cell fate commitment",22,1,0.48,"0.38577"
"2220","GO:0043267","negative regulation of potassium ion transport",22,1,0.48,"0.38577"
"2221","GO:0043507","positive regulation of JUN kinase activity",22,1,0.48,"0.38577"
"2222","GO:0045920","negative regulation of exocytosis",22,1,0.48,"0.38577"
"2223","GO:0060142","regulation of syncytium formation by plasma membrane fusion",22,1,0.48,"0.38577"
"2224","GO:0060674","placenta blood vessel development",22,1,0.48,"0.38577"
"2225","GO:0060856","establishment of blood-brain barrier",22,1,0.48,"0.38577"
"2226","GO:0070841","inclusion body assembly",22,1,0.48,"0.38577"
"2227","GO:0071369","cellular response to ethylene stimulus",22,1,0.48,"0.38577"
"2228","GO:0090042","tubulin deacetylation",22,1,0.48,"0.38577"
"2229","GO:1904037","positive regulation of epithelial cell apoptotic process",22,1,0.48,"0.38577"
"2230","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation",22,1,0.48,"0.38577"
"2231","GO:1904889","regulation of excitatory synapse assembly",22,1,0.48,"0.38577"
"2232","GO:1905144","response to acetylcholine",22,1,0.48,"0.38577"
"2233","GO:1905145","cellular response to acetylcholine",22,1,0.48,"0.38577"
"2234","GO:2001026","regulation of endothelial cell chemotaxis",22,1,0.48,"0.38577"
"2235","GO:1903706","regulation of hemopoiesis",272,7,5.95,"0.38620"
"2236","GO:0007215","glutamate receptor signaling pathway",61,2,1.34,"0.38724"
"2237","GO:0051289","protein homotetramerization",61,2,1.34,"0.38724"
"2238","GO:1904064","positive regulation of cation transmembrane transport",61,2,1.34,"0.38724"
"2239","GO:0044089","positive regulation of cellular component biogenesis",403,10,8.82,"0.38851"
"2240","GO:0042110","T cell activation",230,6,5.04,"0.39029"
"2241","GO:0003333","amino acid transmembrane transport",62,2,1.36,"0.39501"
"2242","GO:0015807","L-amino acid transport",62,2,1.36,"0.39501"
"2243","GO:0035303","regulation of dephosphorylation",62,2,1.36,"0.39501"
"2244","GO:0043470","regulation of carbohydrate catabolic process",62,2,1.36,"0.39501"
"2245","GO:0048066","developmental pigmentation",62,2,1.36,"0.39501"
"2246","GO:1901698","response to nitrogen compound",803,19,17.58,"0.39658"
"2247","GO:0051252","regulation of RNA metabolic process",1966,45,43.04,"0.39661"
"2248","GO:0097191","extrinsic apoptotic signaling pathway",146,4,3.2,"0.39735"
"2249","GO:0003412","establishment of epithelial cell apical/basal polarity involved in camera-type eye morphogenesis",23,1,0.5,"0.39924"
"2250","GO:0009111","vitamin catabolic process",23,1,0.5,"0.39924"
"2251","GO:0018904","ether metabolic process",23,1,0.5,"0.39924"
"2252","GO:0021795","cerebral cortex cell migration",23,1,0.5,"0.39924"
"2253","GO:0031579","membrane raft organization",23,1,0.5,"0.39924"
"2254","GO:0032410","negative regulation of transporter activity",23,1,0.5,"0.39924"
"2255","GO:0032413","negative regulation of ion transmembrane transporter activity",23,1,0.5,"0.39924"
"2256","GO:0033146","regulation of intracellular estrogen receptor signaling pathway",23,1,0.5,"0.39924"
"2257","GO:0043243","positive regulation of protein-containing complex disassembly",23,1,0.5,"0.39924"
"2258","GO:0048793","pronephros development",23,1,0.5,"0.39924"
"2259","GO:0071677","positive regulation of mononuclear cell migration",23,1,0.5,"0.39924"
"2260","GO:0072017","distal tubule development",23,1,0.5,"0.39924"
"2261","GO:0099638","endosome to plasma membrane protein transport",23,1,0.5,"0.39924"
"2262","GO:1905874","regulation of postsynaptic density organization",23,1,0.5,"0.39924"
"2263","GO:2000649","regulation of sodium ion transmembrane transporter activity",23,1,0.5,"0.39924"
"2264","GO:0015908","fatty acid transport",63,2,1.38,"0.40273"
"2265","GO:0021954","central nervous system neuron development",63,2,1.38,"0.40273"
"2266","GO:0046631","alpha-beta T cell activation",63,2,1.38,"0.40273"
"2267","GO:0052372","modulation by symbiont of entry into host",63,2,1.38,"0.40273"
"2268","GO:1902808","positive regulation of cell cycle G1/S phase transition",63,2,1.38,"0.40273"
"2269","GO:0071417","cellular response to organonitrogen compound",496,12,10.86,"0.40323"
"2270","GO:0032880","regulation of protein localization",720,17,15.76,"0.40940"
"2271","GO:1903131","mononuclear cell differentiation",235,6,5.14,"0.40987"
"2272","GO:0001818","negative regulation of cytokine production",149,4,3.26,"0.41219"
"2273","GO:0051302","regulation of cell division",149,4,3.26,"0.41219"
"2274","GO:0000160","phosphorelay signal transduction system",24,1,0.53,"0.41241"
"2275","GO:0001662","behavioral fear response",24,1,0.53,"0.41241"
"2276","GO:0008049","male courtship behavior",24,1,0.53,"0.41241"
"2277","GO:0010883","regulation of lipid storage",24,1,0.53,"0.41241"
"2278","GO:0014009","glial cell proliferation",24,1,0.53,"0.41241"
"2279","GO:0022011","myelination in peripheral nervous system",24,1,0.53,"0.41241"
"2280","GO:0032292","peripheral nervous system axon ensheathment",24,1,0.53,"0.41241"
"2281","GO:0042364","water-soluble vitamin biosynthetic process",24,1,0.53,"0.41241"
"2282","GO:0043011","myeloid dendritic cell differentiation",24,1,0.53,"0.41241"
"2283","GO:0045886","negative regulation of synaptic assembly at neuromuscular junction",24,1,0.53,"0.41241"
"2284","GO:0046552","photoreceptor cell fate commitment",24,1,0.53,"0.41241"
"2285","GO:0072182","regulation of nephron tubule epithelial cell differentiation",24,1,0.53,"0.41241"
"2286","GO:0072574","hepatocyte proliferation",24,1,0.53,"0.41241"
"2287","GO:0072575","epithelial cell proliferation involved in liver morphogenesis",24,1,0.53,"0.41241"
"2288","GO:0086003","cardiac muscle cell contraction",24,1,0.53,"0.41241"
"2289","GO:0090314","positive regulation of protein targeting to membrane",24,1,0.53,"0.41241"
"2290","GO:0097107","postsynaptic density assembly",24,1,0.53,"0.41241"
"2291","GO:0097484","dendrite extension",24,1,0.53,"0.41241"
"2292","GO:1902882","regulation of response to oxidative stress",24,1,0.53,"0.41241"
"2293","GO:1904397","negative regulation of neuromuscular junction development",24,1,0.53,"0.41241"
"2294","GO:0010243","response to organonitrogen compound",766,18,16.77,"0.41272"
"2295","GO:0051701","biological process involved in interaction with host",236,6,5.17,"0.41379"
"2296","GO:0048609","multicellular organismal reproductive process",678,16,14.84,"0.41509"
"2297","GO:1901652","response to peptide",412,10,9.02,"0.41517"
"2298","GO:0005996","monosaccharide metabolic process",324,8,7.09,"0.41542"
"2299","GO:0031503","protein-containing complex localization",150,4,3.28,"0.41712"
"2300","GO:0071241","cellular response to inorganic substance",150,4,3.28,"0.41712"
"2301","GO:0051046","regulation of secretion",457,11,10,"0.41749"
"2302","GO:0050655","dermatan sulfate proteoglycan metabolic process",65,2,1.42,"0.41804"
"2303","GO:0044782","cilium organization",325,8,7.11,"0.41876"
"2304","GO:0051179","localization",3793,85,83.04,"0.41990"
"2305","GO:0070482","response to oxygen levels",238,6,5.21,"0.42160"
